"id","text","source","label"
4975,"@Harry_Styles my bday is TOMORROW,if you can,as a gift,follow me,I know this is hard to do,but it's not impossible.All the love. C🌸23.122","twitter",0
4976,"I'm in bed at 9pm on my 20th birthday 😂🙃","twitter",1
4977,"10 for 38 tomorrow at pink &amp; nails? Happy Friday 😍","twitter",0
4978,"@Fetal_Mistake @theyhavethedumb she to spends the MTV $ fast. .she isn’t gonna have $ or even full ownership of land or house when they split so it’s all a financial shit show. If i was making $400k a year at 25, knowing that the $ was only for a limited amount of yrs.i would have a financial advisor &amp; prenup.","twitter",0
4979,"he goes his whole life feeling like this until the day he’s laying on his death bed at the age of 87 he can feel himself getting weaker and whispers only loud enough for himself to hear “im coming eddie” becuase he could never let go of his first love","twitter",0
4980,"#WorldLeader_BornTodayJai Gurudev had a prediction in 1971, in which it was told that today he has become 20 years old, he is a great man To know about the great chyrenmust watch sadhana tv 7:30 pm-8:30pm@BeingSalmanKhan @rashtrapatibhvn https://t.co/iGJ3vXarsg","twitter",0
4981,"HAPPY BIRTHDAY TO MEEE🥰❤️❤️❤️❤️❤️❤️ 21 21 21 https://t.co/yAu30L1tnQ","twitter",1
4982,"Hi my love, my birthday is February 14, you cloud follow me ? It would be the best present @Harry_Styles x321","twitter",0
4983,"How am I turning 20 in two weeks???? Where did my life go???","twitter",1
4984,"#royalgirlsinspire At 17 years-old, Maame Biney has made history by becoming the first black woman EVER  to qualify for the Olympic speed skating team 👑 #thisiswhatroyalteelookslike #maamebiney #royalteegirls https://t.co/xMNHxrLxxZ","twitter",0
4985,"No bullshit , I am trying to go to Miami for my birthday this year #20 #July24 😛 ! I done looked up my plane rates and all.","twitter",1
4986,"Starting in April $35 every month will start going to a new bank account for after I turn 21($5k) &amp; start baby planning👶🏽😊💚💜","twitter",1
4987,"Saving lives locally. Fighting breast cancer globally.Save the date for our 17th annual Race for the Cure – November 15, 2015.","twitter",0
4988,"@TheMacMommy Yes,  voting in Australia is compulsory after you register on the role and legally you have to be registered by the time you turn 18.   Our electoral commission bends over backwards to help people vote,  they go to hospitals, aged homes","twitter",0
4989,"The Superbowl only 50 years old.. C'mon I kno I'm not the only person who sees this..","twitter",0
4990,"If you are above the age of 15 and have those bangs that swoop across your whole forehead...don't talk to me.","twitter",0
4991,"@vinaygb  Sir, If someone atthe age of 23 appeared in 2011(UPSC Exam) then will thisattempt be counted or it's freefor all.","twitter",0
4992,"IT'S MY BIRTHDAY SZN! I NEED $35 MORE FOR THAI FOOD. FLIP YOUR WALLETS FOR ME!!!!! @ebonydompromos @RTfaggot @womenruleonly @underdeskloser https://t.co/bHXtu5AIbw","twitter",0
4993,"My name is Cynthia,am 36 yrs old, I’m in a relationship wit 2 guys. One wants us to get married by December but I... https://t.co/SMiijqMuJf","twitter",1
4994,"Going to be doing a little special stream tonight for my birthday (18th). Going to start around 9-10 pm EST and go until 2-3 pm EST. &lt;3","twitter",1
4995,"When your boyfriend reminds you that is 1 week tomorrow till your birthday 😄 👵🏾 #big26","twitter",1
4996,"It's finally happening. 12 yo Faye having her baby in secret. Brave. #corrie","twitter",0
4997,"what was he doing at 16 yrs old at a party at 11pm in Vauxhall though? https://t.co/XMH9akwlOX","twitter",0
4998,"I knew one day I would have to take care of my mom, just not at 22.","twitter",1
4999,"You so damn fine. Smh RT @jadapsmith: When your son buys you grillz for your 45th birthday:) https://t.co/CERCxxMMDH","twitter",0
5000,"I got my heart broke at 14 that was way way back so all the girls after that it was straight pay back🖕🏾","twitter",0
5001,"My 22nd is exactly a month away 🤗","twitter",1
5002,"I’m on my 10th @POTUS ya’ll. Although I don’t think George W. Bush was legit. And it certainly appears @realDonaldTrump isn’t either.","twitter",0
5003,"@patriciacpeter AHAHAHAHA OMG! Youre so tumto hahah. You'll need a tracking chip on your child from birth until 18 years old lol","twitter",0
5004,"About to send lori my 16th message cause me no have no pride ☺️","twitter",0
5005,"2.52 million youth age 18 - 34 years in South Africa say FNB is their main bank for all banking transactions","twitter",0
5006,"Most men die at 27, we just bury them at 72. --Mark Twain","twitter",0
5007,"#SofiaCoppola​ was born #onthisday in 1971 (age 44), New York City, USA. #film http://t.co/4EbKUE6IlV","twitter",0
5008,"Happy 18th Birthday Kisses! #KissesADecadeAnd8","twitter",0
5009,"The next flight I get on will be my 14th in the past year #cabinfever","twitter",0
5010,"For a grown up 25 years old man, isn't he s cute? 😂#GOT7 #MarkTuan https://t.co/YQEf0SrfvW","twitter",0
5011,"Lol I just looked up my orders on amazon alone and so far I’m at 19 movies in the past month. Like 😐 holy shit but hey I love my movies. And that doesn’t include the 2 movies I got from iTunes","twitter",0
5012,"The big 18🎉🤪 happy birthday to one of my closest friends♥️no one I would rather laugh at VSCO messages with anyone else😂 I love you so much😚😚 @andreaburke95 https://t.co/5sD0HvDygz","twitter",0
5013,"I'm fine with turning 18 as long as I can still color and watch cartoons I should be fine","twitter",1
5014,"4.2 earthquake occurred at 16 Jan 2017 20:53:38 UTC, 70 km (43 mi) WSW of Gustavus, Alaska. https://t.co/9k5DKMTwU0","twitter",0
5015,"It's 14 days from my 18th &amp; I don't think imma be able to do ANYTHING. &amp; my boo works that day. #ugh","twitter",1
5016,"Ill never forget when someone on here called me razz as an insult, as in at the age of 24 it’s calling me razz that is supposed to shake me, do better son","twitter",0
5017,"How you 24 years old and you stressing them shows like theres no tomorrow.","twitter",0
5018,"[high school reunion]cool guy who went on take over his dads ford dealership and showed up wearing jeans with a blazer and has a 19 y/o gf: work to live, dont live to work. the day it starts feeling like a job is the day i quitme (furiously taking notes): ah yes","twitter",0
5019,"Once we all turn 21 there won't be another specific year that we all look forward to. Ever.","twitter",0
5020,"I was just shaking my head at those chicks......I was 18 years old when I enlisted but even I knew that you ain't supposed to be cheating on your husband with some dude you just met. https://t.co/PiphKf16ed","twitter",0
5021,"Love's happening at 40. Getting more real,getting stronger.❤ @mainedcm @aldenrichards02  #ALDUB40thWeeksary https://t.co/ozfdrZXmVH","twitter",1
5022,"Bruh. Stop playing and get 50 y/o Will Smith back on these charts. His time is among us... again.","twitter",0
5023,"Happy 21st and 18th Birthdays to the Maxey sisters!!! Y’all are amazing girls.... Hope your day has been great! @maddyymax @abbey_maxey","twitter",0
5024,"Happy 21st birthday (finally) to my very best friend no matter what. Love you to death. I hope… https://t.co/1vg6ZyaMtN","twitter",0
5025,"My dad lived a full live, and then at 75 was diagnosed with leukemia. He still lived another 10 years with the disease. This young woman needs help. If you think you might be a match, go find out. In the meantime, share this story. Let's get her a happy ending. https://t.co/vDjRTMN5k9","twitter",0
5026,"4/20 tomorrow and you know I’m Littttty 😛🙄","twitter",0
5027,"Not bad, considering we started at 46! https://t.co/hSckuW830v","twitter",0
5028,"Christ on a bike, can't wait til my 30th. I'm going to go on and on and on and on and on about it all day...oh no, hang on...I won't!!!!","twitter",1
5029,"Can't believe I'll be 21 tomorrow :)","twitter",1
5030,"14yo Dylan Fox battles rare brain disease. His mom wants you to know him. READ: https://t.co/LfrADQX1IL #MollysKids https://t.co/P81pw8ZjVZ","twitter",0
5031,"@DebraKi53686485 Thanks so much! It is in May. I lost my Mom at 19, she was 46. Bone cancer. The reason I was determined to help @alexs_journey any way I could. To honor her. ❤️His healing was also my miracle. And then who could resist the Wardell's and their dogs? No one. LOL! Thank you Deb!","twitter",0
5032,"At 17 I fell asleep while taking the ACT https://t.co/5V39CPGmD7","twitter",0
5033,"18 years old and sizzling 🔥 @ChenRcj #chenrcj #2Moons2 #2moonstheseries #หัวใจของมังกร #ดราก้อนจุง","twitter",0
5034,"It's time! Venix is coming back. This Saturday we host our first test UHC (FFA - CutClean, Timber, HasteyBoys, NoClean at 14 UTC)(https://t.co/6kLMzIPU1n)We also open a giveaway for the following ranks:- 1x Elite- 1x Prime- 1x BasicLike and RT to enter the giveaway! 🎉","twitter",0
5035,"I'm tryna die by age 22","twitter",1
5036,"If Wé is singing like this at 16, imagine what’s gonna come out of her after she gets her heart broken for the first time.   #TheVoice","twitter",0
5037,"having a brand new name is strange also being married with child at 19 is also very strange","twitter",1
5038,"#DateMyFamilyShe is 26yearsHer first born 13yearsNever dated anyone older than her ?meaning they both became parents at 13 ?Then yal come here act all shocked when 2000s have kids at 12/13 https://t.co/T2rZed9H5L","twitter",0
5039,"1 Justice to be replaced, 2 over the age 78. If he gets a few Justices in, do you genuinely believe marriage equality won't be challenged? https://t.co/YszLRylOIE","twitter",0
5040,"Not even opening because we open at 12 tomorrow. I come in at 8 for some stupid inventory😒","twitter",0
5041,"@AngieJayHuman @C_Stroop Good lord. I was sexually abused at age 11 by a church volunteer and the pastors prayed over him ... AT MY HOUSE. Meanwhile, they told my parents to never speak to me of it again.","twitter",0
5042,"For my daughters 18th birthday I took her virginity!!","twitter",0
5043,"@IamSophieLee93 Yea and also i told him im still a baby so at least wait til I turn 21 or 22 til we get married hahahahah","twitter",0
5044,"@belle5714 @Morning_Joe Orin Hatch (84 years old) telling an angry woman to ""grow up"",  because she was concerned with the tainted Supreme Court appoinment of Brett Kavanaugh. This indicates that a man who knows his constituents would hold nothing against him, feels as thought he has a license to insult","twitter",0
5045,"Steph Curry currently at 51 points. #GSWvsWAS","twitter",0
5046,"10 days till I turn 20 😛♊️","twitter",1
5047,"Did you hear the 84yo veteran weeping with joy on a radio show after #Brexit... as he thought we wouldn't be ruled by Germany any more?","twitter",0
5048,"Yes I may be 28 yrs old AND a girl, but I bloody rule at Lego LOTR on the ps3 #pissoff trixie orcs's","twitter",1
5049,"Invited my ""friends"" to my birthday meal and only two have said they'd come out of the 10 ive asked. Wow fuck off.","twitter",0
5050,"@PeoplesOracle Yep, I have. But mother. I feel like I should have done that already. My mom just turned 70 last week. I think those freewheeling days are over. BUUUUT, I'd love to talk about moving in general next week when we talk.","twitter",0
5051,"Happy 21st birthday beautiful @_karibenz !!! Hope you have a great one 🎈✨😘","twitter",0
5052,"More than 220 guests welcomed summer when they turned out to Savage Smyth to celebrate @Voices4ILKids’ 30th bday https://t.co/3AcEwF0cXc","twitter",0
5053,"@vanderfk @MimiYvo @sbiv56 @mal1976retaf @LouiseMagill1 @Legaleagle1953 @niteowlmom3 @Stephan40279183 @RHONDA_USA @_edwardmondini_ @DxmJohansen @HarrietNix @Adorable_Todd @WaydeDe @annableigh @MichaelJLeBoeu1 @harleyriderjeep @judy_shwabe @ntvnyr173 @Idryvfast @rlittle600 @JoeMoor80940296 @rstephe364 @miriam__s9 @dustygirl68 @cwilliams1113wy @GiboneyDavid @IrvingDavis @CarlaJM @Pjj44138783 @kzevans1124 @WhoWolfe @BigBobDC68 @LiberalJustin @BourgeLouis @poser_william @ratel12703224 @OpinionOnion7 @Mamma_Janet @DevilDogNV @KonnieJean @DCLbeacher444 @JamesDoss50 @pfeifer_russel @realDonaldTrump @VP @POTUS @FoxNews @TheStoryFNC At 15 I'm sure she was a passenger in a car. If I'm a passenger in a car, I don't remember how to get somewhere, but if I drive somewhere one time, I can always find my way back. It's not surprising she doesn't remember where the house was.","twitter",0
5054,"@Jack_OutTheBox I think it happens at 25 and up bc when I say I dont be remembering A THING!!! Its scary!!!!! I be reading messages trying to put the story together 😂😂🙈","twitter",0
5055,"If you don’t care about what people think, you already passed the first step of success.KISSES 4DaysTill18","twitter",1
